Assuming 9 as type relation
Loading files... 
  Starting wikidata.nt
  Finished wikidata.nt, still running: 0
Loaded 8396749 facts in 55.34 s using 27929 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  <http://example.com/basionym_P566>  ?a  ?g  <http://example.com/taxon_rank_P105>  ?b   => ?a  <http://example.com/taxon_rank_P105>  ?b	0.001635354	0.818102698	0.818102698	940	1149	1149	-1
?g  <http://example.com/parent_taxon_P171>  ?a  ?g  <http://example.com/taxon_rank_P105>  ?b   => ?a  <http://example.com/taxon_rank_P105>  ?b	0.000408839	0.006942803	0.006979922	235	33848	33668	-1
?g  <http://example.com/parent_taxon_P171>  ?b  ?a  <http://example.com/parent_taxon_P171>  ?g   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.310212289	0.381751866	0.654995762	88860	232769	135665	-1
?a  <http://example.com/_OBSOLETE__genus_P74>  ?g  ?g  <http://example.com/parent_taxon_P171>  ?b   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.283139407	0.671754903	0.751723946	81105	120736	107892	-1
?b  <http://example.com/field_of_this_profession_P425>  ?h  ?a  <http://example.com/field_of_work_P101>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.000646197	0.154682779	0.255744256	256	1655	1001	-1
?b  <http://example.com/field_of_this_profession_P425>  ?h  ?a  <http://example.com/sport_P641>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.000474551	0.200854701	0.761133603	188	936	247	-1
?b  <http://example.com/field_of_this_profession_P425>  ?h  ?a  <http://example.com/occupation_P106>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.000290284	0.018998844	0.018998844	115	6053	6053	-1
?a  <http://example.com/position_held_P39>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.000613382	0.014110679	0.016876172	243	17221	14399	-1
?a  <http://example.com/occupation_P106>  ?h  ?b  <http://example.com/subclass_of_P279>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.036315768	0.005115196	0.005115196	14387	2812600	2812600	-1
?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h  ?b  <http://example.com/subclass_of_P279>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.001741703	0.000090567	0.004050579	690	7618707	170346	-1
?a  <http://example.com/position_played_on_team_P413>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.000285235	0.397887324	0.497797357	113	284	227	-1
?a  <http://example.com/field_of_work_P101>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.001183853	0.041938657	0.085164336	469	11183	5507	-1
?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h  ?b  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h   => ?a  <http://example.com/child_P40>  ?b	0.051168231	0.000000015	0.000015473	1706	112325003860	110259243	-2
?h  <http://example.com/_OBSOLETE__family_P71>  ?b  ?a  <http://example.com/_OBSOLETE__genus_P74>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.300224473	0.940116095	0.982250751	85999	91477	87553	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.003003807	0.407953377	0.554778555	1190	2917	2145	-1
?h  <http://example.com/occupation_P106>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.0036601	0.276137878	0.438198852	1450	5251	3309	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.003266324	0.244381492	0.435983827	1294	5295	2968	-1
?h  <http://example.com/subclass_of_P279>  ?b  ?a  <http://example.com/voice_type_P412>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.000908715	0.572337043	0.595041322	360	629	605	-1
?h  <http://example.com/occupation_P106>  ?b  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/occupation_P106>  ?b	0.000956675	0.490297542	0.591263651	379	773	641	-1
?a  <http://example.com/cohabitant_P451>  ?h  ?h  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.000439212	0.3	0.371794872	174	580	468	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.00085823	0.323501427	0.529595016	340	1051	642	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.002875072	0.244578055	0.425	1139	4657	2680	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?a  <http://example.com/parent_taxon_P171>  ?g   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.322497198	0.805979916	0.983215548	92379	114617	93956	-1
?g  <http://example.com/field_of_this_profession_P425>  ?b  ?a  <http://example.com/occupation_P106>  ?g   => ?a  <http://example.com/occupation_P106>  ?b	0.000277663	0.000303054	0.000303054	110	362972	362972	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.002955847	0.402959394	0.541377716	1171	2906	2163	-1
?g  <http://example.com/occupation_P106>  ?b  ?g  <http://example.com/spouse_P26>  ?a   => ?a  <http://example.com/occupation_P106>  ?b	0.003642431	0.281231729	0.439939024	1443	5131	3280	-1
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.002360134	0.257363061	0.43287037	935	3633	2160	-1
?g  <http://example.com/occupation_P106>  ?b  ?g  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/occupation_P106>  ?b	0.000860755	0.369447454	0.569282137	341	923	599	-1
?g  <http://example.com/cohabitant_P451>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.00044426	0.302405498	0.370526316	176	582	475	-1
?g  <http://example.com/doctoral_student_P185>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.000325623	0.528688525	0.658163265	129	244	196	-1
?g  <http://example.com/mother_P25>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.000704254	0.193884642	0.439370079	279	1439	635	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/occupation_P106>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.003591947	0.235128883	0.420259894	1423	6052	3386	-1
?a  <http://example.com/occupation_P106>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/occupation_P106>  ?b	0.031567735	0.033456036	0.033456036	12506	373804	373804	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.02131291	0.603757808	0.606053125	12275	20331	20254	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.025716131	0.695025809	0.70981501	14811	21310	20866	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.007740363	0.39454819	0.396654507	4458	11299	11239	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.005099472	0.809090909	0.816740823	2937	3630	3596	-1
?h  <http://example.com/sex_or_gender_P21>  ?b  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.001076497	0.465116279	0.467571644	620	1333	1326	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000757021	0.658610272	0.664634146	436	662	656	-1
?a  <http://example.com/creator_P170>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000260443	0.037650602	0.697674419	150	3984	215	-1
?h  <http://example.com/sex_or_gender_P21>  ?b  ?a  <http://example.com/student_of_P1066>  ?h   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.00030385	0.536809816	0.935828877	175	326	187	-1
?a  <http://example.com/doctoral_advisor_P184>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000177101	0.766917293	0.822580645	102	133	124	-1
?h  <http://example.com/sex_or_gender_P21>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.003481253	0.908884859	0.926096998	2005	2206	2165	-1
?a  <http://example.com/preceded_by_P155>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.003488198	0.905770965	0.930954588	2009	2218	2158	-1
?a  <http://example.com/performer_musical_artist_P175>  ?h  ?h  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000871616	0.009677295	0.992094862	502	51874	506	-1
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.016303725	0.703212761	0.706705803	9390	13353	13287	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.033843686	0.589898012	0.601326546	19492	33043	32415	-1
?g  <http://example.com/mother_P25>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.004830348	0.402721482	0.40738029	2782	6908	6829	-1
?g  <http://example.com/performer_musical_artist_P175>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000855989	0.949903661	0.987975952	493	519	499	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.005326925	0.785257231	0.798750325	3068	3907	3841	-1
?g  <http://example.com/sex_or_gender_P21>  ?b  ?g  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.00110775	0.491525424	0.495726496	638	1298	1287	-1
?g  <http://example.com/_OBSOLETE__grandparent_P45>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000619854	0.664804469	0.671052632	357	537	532	-1
?g  <http://example.com/sex_or_gender_P21>  ?b  ?g  <http://example.com/student_of_P1066>  ?a   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000260443	0.789473684	0.920245399	150	190	163	-1
?g  <http://example.com/doctoral_student_P185>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000246553	0.77173913	0.860606061	142	184	165	-1
?g  <http://example.com/sex_or_gender_P21>  ?b  ?g  <http://example.com/student_P802>  ?a   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.000180574	0.697986577	0.962962963	104	149	108	-1
?g  <http://example.com/sex_or_gender_P21>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.003265954	0.880205896	0.925688976	1881	2137	2032	-1
?g  <http://example.com/preceded_by_P155>  ?a  ?g  <http://example.com/sex_or_gender_P21>  ?b   => ?a  <http://example.com/sex_or_gender_P21>  ?b	0.003286789	0.893767705	0.928851816	1893	2118	2038	-1
?b  <http://example.com/capital_P36>  ?a  ?b  <http://example.com/named_after_P138>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000216094	0.916666667	0.953333333	143	156	150	-1
?a  <http://example.com/official_language_P37>  ?h  ?b  <http://example.com/official_language_P37>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.003460527	0.001091675	0.001130778	2290	2097694	2025154	-1
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?b  <http://example.com/named_after_P138>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000169248	0.000423431	0.000423431	112	264506	264506	-1
?b  <http://example.com/capital_P36>  ?a  ?b  <http://example.com/contains_administrative_territorial_entity_P150>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.006422375	0.995083119	0.996716698	4250	4271	4264	-1
?a  <http://example.com/continent_P30>  ?h  ?b  <http://example.com/continent_P30>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000893088	0.000003063	0.000214319	591	192917284	2757578	-1
?a  <http://example.com/parent_taxon_P171>  ?g  ?g  <http://example.com/taxon_rank_P105>  ?b   => ?a  <http://example.com/taxon_rank_P105>  ?b	0.000492346	0.00102193	0.001022532	283	276927	276764	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/exclave_of_P500>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002967893	0.002703893	0.003474028	1964	726360	565338	-1
?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h  ?b  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h   => ?a  <http://example.com/part_of_P361>  ?b	0.003026748	0.000000001	0.000001715	129	112325003860	75206850	-1
?a  <http://example.com/part_of_P361>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.008530425	0.001303429	0.001673718	5645	4330883	3372731	-1
?a  <http://example.com/capital_P36>  ?h  ?b  <http://example.com/capital_P36>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002153384	0.062297805	0.074106818	1425	22874	19229	-1
?a  <http://example.com/capital_P36>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002067249	0.074021969	0.080248724	1368	18481	17047	-1
?a  <http://example.com/capital_P36>  ?h  ?h  <http://example.com/country_P17>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001928224	0.115884116	0.132009104	1276	11011	9666	-1
?b  <http://example.com/capital_P36>  ?h  ?h  <http://example.com/shares_border_with_P47>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.003404614	0.393125109	0.405215827	2253	5731	5560	-1
?b  <http://example.com/capital_P36>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002234986	0.080028137	0.082528877	1479	18481	17921	-1
?b  <http://example.com/capital_P36>  ?h  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.003129585	0.405521833	0.411402463	2071	5107	5034	-1
?b  <http://example.com/capital_P36>  ?h  ?a  <http://example.com/contains_administrative_territorial_entity_P150>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001480924	0.091477644	0.09328003	980	10713	10506	-1
?b  <http://example.com/capital_P36>  ?h  ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001284475	0.010791458	0.010791458	850	78766	78766	-1
?a  <http://example.com/contains_administrative_territorial_entity_P150>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001866267	0.07595326	0.077687614	1235	16260	15897	-1
?a  <http://example.com/contains_administrative_territorial_entity_P150>  ?h  ?h  <http://example.com/country_P17>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001201362	0.092765461	0.095921815	795	8570	8288	-1
?b  <http://example.com/contains_administrative_territorial_entity_P150>  ?h  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.020589378	0.567566442	0.572575223	13625	24006	23796	-1
?a  <http://example.com/shares_border_with_P47>  ?h  ?b  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.00027654	0.000628374	0.0006395	183	291228	286161	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.027111488	0.575197974	0.583333333	17941	31191	30756	-1
?h  <http://example.com/country_P17>  ?b  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001601816	0.062866971	0.064634146	1060	16861	16400	-1
?h  <http://example.com/shares_border_with_P47>  ?b  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000210049	0.000469945	0.000478261	139	295779	290636	-1
?a  <http://example.com/connecting_line_P81>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000293163	0.270571827	0.380392157	194	717	510	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/named_after_P138>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001057803	0.207407407	0.415430267	700	3375	1685	-1
?h  <http://example.com/country_P17>  ?b  ?a  <http://example.com/named_after_P138>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.00029014	0.063199473	0.136947218	192	3038	1402	-1
?a  <http://example.com/adjacent_station_P197>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002786555	0.443162701	0.527610873	1844	4161	3495	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/located_in_place_P1134>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.002318099	0.812069878	0.884149856	1534	1889	1735	-1
?a  <http://example.com/architect_P84>  ?h  ?h  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000222139	0.16083151	0.193931398	147	914	758	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/mouth_of_the_watercourse_P403>  ?h   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000725351	0.217096336	0.34066714	480	2211	1409	-1
