Movie	Release date	DBpedia_URL	Label	id	rating
The Spy Next Door	1/15/2010 0:00	http://dbpedia.org/resource/The_Spy_Next_Door	bad	1369	27
The Suburbans	10/29/1999 0:00	http://dbpedia.org/resource/The_Suburbans	bad	1370	27
The Trumpet of the Swan	5/11/2001 0:00	http://dbpedia.org/resource/The_Trumpet_of_the_Swan_(film)	bad	1371	27
View from the Top	3/21/2003 0:00	http://dbpedia.org/resource/View_from_the_Top	bad	1372	27
Wild Hogs	3/2/2007 0:00	http://dbpedia.org/resource/Wild_Hogs	bad	1373	27
A Thousand Words	3/9/2012 0:00	http://dbpedia.org/resource/A_Thousand_Words_(film)	bad	1374	26
Babylon A.D.	8/29/2008 0:00	http://dbpedia.org/resource/Babylon_A.D.	bad	1375	26
Basic Instinct 2	3/31/2006 0:00	http://dbpedia.org/resource/Basic_Instinct_2	bad	1376	26
Because I Said So	2/2/2007 0:00	http://dbpedia.org/resource/Because_I_Said_So_(film)	bad	1377	26
Boxing Helena	9/3/1993 0:00	http://dbpedia.org/resource/Boxing_Helena	bad	1378	26
Dracula 2000	12/22/2000 0:00	http://dbpedia.org/resource/Dracula_2000	bad	1379	26
Echelon Conspiracy	2/27/2009 0:00	http://dbpedia.org/resource/Echelon_Conspiracy	bad	1380	26
Everybody Wants to Be Italian	9/5/2008 0:00	http://dbpedia.org/resource/Everybody_Wants_to_Be_Italian	bad	1381	26
I Hope They Serve Beer in Hell	9/25/2009 0:00	http://dbpedia.org/resource/I_Hope_They_Serve_Beer_in_Hell_(film)	bad	1382	26
I Melt with You	12/9/2011 0:00	http://dbpedia.org/resource/I_Melt_with_You_(film)	bad	1383	26
Little Man	7/14/2006 0:00	http://dbpedia.org/resource/Little_Man_(2006_film)	bad	1384	26
Nola	7/23/2004 0:00	http://dbpedia.org/resource/Nola_(film)	bad	1385	26
Phantoms	1/23/1998 0:00	http://dbpedia.org/resource/Phantoms_(film)	bad	1386	26
Skyline	11/12/2010 0:00	http://dbpedia.org/resource/Skyline_(film)	bad	1387	26
Supercross	8/17/2005 0:00	http://dbpedia.org/resource/Supercross_(film)	bad	1388	26
The Best and the Brightest	6/24/2011 0:00	http://dbpedia.org/resource/The_Best_and_the_Brightest_(film)	bad	1389	26
The Mating Habits of the Earthbound Human	10/8/1999 0:00	http://dbpedia.org/resource/The_Mating_Habits_of_the_Earthbound_Human	bad	1390	26
The Objective	2/6/2009 0:00	http://dbpedia.org/resource/The_Objective	bad	1391	26
The Salon	5/11/2007 0:00	http://dbpedia.org/resource/The_Salon_(film)	bad	1392	26
Trixie	6/28/2000 0:00	http://dbpedia.org/resource/Trixie_(film)	bad	1393	26
A Cinderella Story	7/16/2004 0:00	http://dbpedia.org/resource/A_Cinderella_Story	bad	1394	25
Abduction	9/23/2011 0:00	http://dbpedia.org/resource/Abduction_(2011_film)	bad	1395	25
Case 39	10/1/2010 0:00	http://dbpedia.org/resource/Case_39	bad	1396	25
Enough	5/24/2002 0:00	http://dbpedia.org/resource/Enough_(film)	bad	1397	25
Georgia Rule	5/11/2007 0:00	http://dbpedia.org/resource/Georgia_Rule	bad	1398	25
Hell Ride	8/8/2008 0:00	http://dbpedia.org/resource/Hell_Ride	bad	1399	25
Here on Earth	3/24/2000 0:00	http://dbpedia.org/resource/Here_on_Earth_(film)	bad	1400	25
Killing Season	7/12/2013 0:00	http://dbpedia.org/resource/Killing_Season_(film)	bad	1401	25
Modigliani	5/13/2005 0:00	http://dbpedia.org/resource/Modigliani_(film)	bad	1402	25
R.I.P.D.	7/19/2013 0:00	http://dbpedia.org/resource/R.I.P.D.	bad	1403	25
September Dawn	8/24/2007 0:00	http://dbpedia.org/resource/September_Dawn	bad	1404	25
Smiley	10/12/2012 0:00	http://dbpedia.org/resource/Smiley_(2012_film)	bad	1405	25
Sorority Boys	3/22/2002 0:00	http://dbpedia.org/resource/Sorority_Boys	bad	1406	25
Spy Hard	5/24/1996 0:00	http://dbpedia.org/resource/Spy_Hard	bad	1407	25
Stealing Harvard	9/13/2002 0:00	http://dbpedia.org/resource/Stealing_Harvard	bad	1408	25
Teen Wolf	8/23/1985 0:00	http://dbpedia.org/resource/Teen_Wolf	bad	1409	25
The Benchwarmers	4/7/2006 0:00	http://dbpedia.org/resource/The_Benchwarmers	bad	1410	25
The Big Bang	5/13/2011 0:00	http://dbpedia.org/resource/The_Big_Bang_(2011_film)	bad	1411	25
The Butcher, the Chef, and the Swordsman	3/18/2011 0:00	http://dbpedia.org/resource/The_Butcher,_the_Chef_and_the_Swordsman	bad	1412	25
The Million Dollar Hotel	2/2/2001 0:00	http://dbpedia.org/resource/The_Million_Dollar_Hotel	bad	1413	25
The Next Best Thing	3/3/2000 0:00	http://dbpedia.org/resource/The_Next_Best_Thing	bad	1414	25
The Ten Commandments	10/19/2007 0:00	http://dbpedia.org/resource/The_Ten_Commandments_(2007_film)	bad	1415	25
Venom	9/16/2005 0:00	http://dbpedia.org/resource/Venom_(2005_film)	bad	1416	25
A Sound of Thunder	9/2/2005 0:00	http://dbpedia.org/resource/A_Sound_of_Thunder_(film)	bad	1417	24
Alvin and the Chipmunks: Chipwrecked	12/16/2011 0:00	http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked	bad	1418	24
Apollo 18	9/2/2011 0:00	http://dbpedia.org/resource/Apollo_18_(film)	bad	1419	24
Bride Wars	1/9/2009 0:00	http://dbpedia.org/resource/Bride_Wars	bad	1420	24
Get Carter	10/6/2000 0:00	http://dbpedia.org/resource/Get_Carter	bad	1421	24
Godsend	4/30/2004 0:00	http://dbpedia.org/resource/Godsend_(film)	bad	1422	24
Hollow Man	8/4/2000 0:00	http://dbpedia.org/resource/Hollow_Man	bad	1423	24
Juwanna Mann	6/21/2002 0:00	http://dbpedia.org/resource/Juwanna_Mann	bad	1424	24
Knucklehead	10/8/2010 0:00	http://dbpedia.org/resource/Knucklehead_(film)	bad	1425	24
Mr. Deeds	6/28/2002 0:00	http://dbpedia.org/resource/Mr._Deeds	bad	1426	24
One Man's Hero	9/24/1999 0:00	http://dbpedia.org/resource/One_Man's_Hero	bad	1427	24
Piranha 3DD	6/1/2012 0:00	http://dbpedia.org/resource/Piranha_3DD	bad	1428	24
Saw 3D	10/29/2010 0:00	http://dbpedia.org/resource/Saw_3D	bad	1429	24
See Spot Run	3/2/2001 0:00	http://dbpedia.org/resource/See_Spot_Run	bad	1430	24
Stay Alive	3/24/2006 0:00	http://dbpedia.org/resource/Stay_Alive	bad	1431	24
Terror Firmer	10/29/1999 0:00	http://dbpedia.org/resource/Terror_Firmer	bad	1432	24
The Adventures of Ford Fairlane	7/11/1990 0:00	http://dbpedia.org/resource/The_Adventures_of_Ford_Fairlane	bad	1433	24
The Love Guru	6/20/2008 0:00	http://dbpedia.org/resource/The_Love_Guru	bad	1434	24
The New Guy	5/10/2002 0:00	http://dbpedia.org/resource/The_New_Guy	bad	1435	24
The Skulls	3/31/2000 0:00	http://dbpedia.org/resource/The_Skulls_(film)	bad	1436	24
The Whole Ten Yards	4/9/2004 0:00	http://dbpedia.org/resource/The_Whole_Ten_Yards	bad	1437	24
Universal Soldier: The Return	8/20/1999 0:00	http://dbpedia.org/resource/Universal_Soldier:_The_Return	bad	1438	24
An Invisible Sign	5/6/2011 0:00	http://dbpedia.org/resource/An_Invisible_Sign	bad	1439	23
Another 48 Hrs.	6/8/1990 0:00	http://dbpedia.org/resource/Another_48_Hrs.	bad	1440	23
Bats	10/22/1999 0:00	http://dbpedia.org/resource/Bats_(film)	bad	1441	23
Couples Retreat	10/9/2009 0:00	http://dbpedia.org/resource/Couples_Retreat	bad	1442	23
Dark Tide	3/30/2012 0:00	http://dbpedia.org/resource/Dark_Tide	bad	1443	23
Darkness Falls	1/24/2003 0:00	http://dbpedia.org/resource/Darkness_Falls_(2003_film)	bad	1444	23
Deuce Bigalow: European Gigolo	8/12/2005 0:00	http://dbpedia.org/resource/Deuce_Bigalow:_European_Gigolo	bad	1445	23
Furry Vengeance	4/30/2010 0:00	http://dbpedia.org/resource/Furry_Vengeance	bad	1446	23
Half Past Dead	11/15/2002 0:00	http://dbpedia.org/resource/Half_Past_Dead	bad	1447	23
Jack and Jill	11/11/2011 0:00	http://dbpedia.org/resource/Jack_and_Jill_(film)	bad	1448	23
Love Stinks	9/10/1999 0:00	http://dbpedia.org/resource/Love_Stinks_(film)	bad	1449	23
My Baby's Daddy	1/9/2004 0:00	http://dbpedia.org/resource/My_Baby's_Daddy	bad	1450	23
Poor White Trash	12/1/2000 0:00	http://dbpedia.org/resource/Poor_White_Trash	bad	1451	23
Ready to Rumble	4/7/2000 0:00	http://dbpedia.org/resource/Ready_to_Rumble	bad	1452	23
Speed 2: Cruise Control	6/13/1997 0:00	http://dbpedia.org/resource/Speed_2:_Cruise_Control	bad	1453	23
The Celestine Prophecy	4/21/2006 0:00	http://dbpedia.org/resource/The_Celestine_Prophecy_(film)	bad	1454	23
The Roommate	2/4/2011 0:00	http://dbpedia.org/resource/The_Roommate	bad	1455	23
Big Mommas: Like Father, Like Son	2/18/2011 0:00	http://dbpedia.org/resource/Big_Mommas:_Like_Father,_Like_Son	bad	1456	22
Brother's Justice	9/9/2011 0:00	http://dbpedia.org/resource/Brother's_Justice	bad	1457	22
Christmas with the Kranks	11/24/2004 0:00	http://dbpedia.org/resource/Christmas_with_the_Kranks	bad	1458	22
Congo	6/9/1995 0:00	http://dbpedia.org/resource/Congo_(film)	bad	1459	22
Merci Docteur Rey	9/17/2004 0:00	http://dbpedia.org/resource/Merci_Docteur_Rey	bad	1460	22
New Year's Eve	12/9/2011 0:00	http://dbpedia.org/resource/New_Year's_Eve_(film)	bad	1461	22
One for the Money	1/27/2012 0:00	http://dbpedia.org/resource/One_for_the_Money_(film)	bad	1462	22
Passion Play	5/6/2011 0:00	http://dbpedia.org/resource/Passion_Play_(film)	bad	1463	22
Prince of Central Park	9/22/2000 0:00	http://dbpedia.org/resource/Prince_of_Central_Park	bad	1464	22
Running Free	6/2/2000 0:00	http://dbpedia.org/resource/Running_Free_(film)	bad	1465	22
Saving Silverman	2/9/2001 0:00	http://dbpedia.org/resource/Saving_Silverman	bad	1466	22
Shark Night 3D	9/2/2011 0:00	http://dbpedia.org/resource/Shark_Night	bad	1467	22
The Bounty Hunter	3/19/2010 0:00	http://dbpedia.org/resource/The_Bounty_Hunter_(2010_film)	bad	1468	22
The Cold Light of Day	9/7/2012 0:00	http://dbpedia.org/resource/The_Cold_Light_of_Day_(2012_film)	bad	1469	22
The Ladies Man	10/13/2000 0:00	http://dbpedia.org/resource/The_Ladies_Man	bad	1470	22
The Watcher	9/8/2000 0:00	http://dbpedia.org/resource/The_Watcher_(film)	bad	1471	22
Tortilla Heaven	3/16/2007 0:00	http://dbpedia.org/resource/Tortilla_Heaven	bad	1472	22
What Goes Up	5/29/2009 0:00	http://dbpedia.org/resource/What_Goes_Up	bad	1473	22
3000 Miles to Graceland	2/23/2001 0:00	http://dbpedia.org/resource/3000_Miles_to_Graceland	bad	1474	21
9 Dead Gay Guys	10/17/2003 0:00	http://dbpedia.org/resource/9_Dead_Gay_Guys	bad	1475	21
Better Living	8/4/2000 0:00	http://dbpedia.org/resource/Better_Living	bad	1476	21
Cabin Boy	1/7/1994 0:00	http://dbpedia.org/resource/Cabin_Boy	bad	1477	21
Crazy on the Outside	1/8/2010 0:00	http://dbpedia.org/resource/Crazy_on_the_Outside	bad	1478	21
Hansel and Gretel: Witch Hunters	1/25/2013 0:00	http://dbpedia.org/resource/Hansel_&_Gretel:_Witch_Hunters	bad	1479	21
Held Up	5/12/2000 0:00	http://dbpedia.org/resource/Held_Up	bad	1480	21
Highlander: Endgame	9/1/2000 0:00	http://dbpedia.org/resource/Highlander:_Endgame	bad	1481	21
I Still Know What You Did Last Summer	11/13/1998 0:00	http://dbpedia.org/resource/I_Still_Know_What_You_Did_Last_Summer	bad	1482	21
Larry the Cable Guy: Health Inspector	3/24/2006 0:00	http://dbpedia.org/resource/Larry_the_Cable_Guy:_Health_Inspector	bad	1483	21
Molly	10/8/1999 0:00	http://dbpedia.org/resource/Molly_(film)	bad	1484	21
Say It Isn't So	3/23/2001 0:00	http://dbpedia.org/resource/Say_It_Isn't_So_(film)	bad	1485	21
Summer Catch	8/24/2001 0:00	http://dbpedia.org/resource/Summer_Catch	bad	1486	21
An American Carol	10/3/2008 0:00	http://dbpedia.org/resource/An_American_Carol	bad	1487	20
Branded	9/7/2012 0:00	http://dbpedia.org/resource/Branded_(2012_film)	bad	1488	20
Corky Romano	10/12/2001 0:00	http://dbpedia.org/resource/Corky_Romano	bad	1489	20
Expelled: No Intelligence Allowed	4/18/2008 0:00	http://dbpedia.org/resource/Expelled:_No_Intelligence_Allowed	bad	1490	20
Hoodwinked Too! Hood VS. Evil	4/29/2011 0:00	http://dbpedia.org/resource/Hoodwinked_Too!_Hood_vs._Evil	bad	1491	20
Joe Dirt	4/11/2001 0:00	http://dbpedia.org/resource/Joe_Dirt	bad	1492	20
Marci X	8/22/2003 0:00	http://dbpedia.org/resource/Marci_X	bad	1493	20
Someday This Pain Will Be Useful to You	10/5/2012 0:00	http://dbpedia.org/resource/Someday_This_Pain_Will_Be_Useful_to_You_(film)	bad	1494	20
Soul Survivors	9/7/2001 0:00	http://dbpedia.org/resource/Soul_Survivors	bad	1495	20
Spinning Into Butter	3/27/2009 0:00	http://dbpedia.org/resource/Spinning_into_Butter_(film)	bad	1496	20
Vegas Vacation	2/14/1997 0:00	http://dbpedia.org/resource/Vegas_Vacation	bad	1497	20
Whatever It Takes	3/24/2000 0:00	http://dbpedia.org/resource/Whatever_It_Takes_(2000_film)	bad	1498	20
Would You Rather	2/8/2013 0:00	http://dbpedia.org/resource/Would_You_Rather_(film)	bad	1499	20
All the Queen's Men	10/25/2002 0:00	http://dbpedia.org/resource/All_the_Queen's_Men	bad	1500	19
Ballistic: Ecks vs. Sever	9/20/2002 0:00	http://dbpedia.org/resource/Ballistic:_Ecks_vs._Sever	bad	1501	19
Bitch Slap	1/8/2010 0:00	http://dbpedia.org/resource/Bitch_Slap	bad	1502	19
Dumb and Dumberer: When Harry Met Lloyd	6/13/2003 0:00	http://dbpedia.org/resource/Dumb_and_Dumberer:_When_Harry_Met_Lloyd	bad	1503	19
Good Luck Chuck	9/21/2007 0:00	http://dbpedia.org/resource/Good_Luck_Chuck	bad	1504	19
Gummo	10/17/1997 0:00	http://dbpedia.org/resource/Gummo	bad	1505	19
Halloween: Resurrection	7/12/2002 0:00	http://dbpedia.org/resource/Halloween:_Resurrection	bad	1506	19
Old Dogs	11/25/2009 0:00	http://dbpedia.org/resource/Old_Dogs_(film)	bad	1507	19
Soldiers of Fortune	8/3/2012 0:00	http://dbpedia.org/resource/Soldiers_of_Fortune_(film)	bad	1508	19
Species II	4/10/1998 0:00	http://dbpedia.org/resource/Species_II	bad	1509	19
Surviving Christmas	10/22/2004 0:00	http://dbpedia.org/resource/Surviving_Christmas	bad	1510	19
The Cat in the Hat	11/21/2003 0:00	http://dbpedia.org/resource/The_Cat_in_the_Hat_(film)	bad	1511	19
Thomas and the Magic Railroad	7/26/2000 0:00	http://dbpedia.org/resource/Thomas_and_the_Magic_Railroad	bad	1512	19
Underclassman	9/2/2005 0:00	http://dbpedia.org/resource/Underclassman	bad	1513	19
BloodRayne	1/6/2006 0:00	http://dbpedia.org/resource/BloodRayne_(film)	bad	1514	18
Boat Trip	3/21/2003 0:00	http://dbpedia.org/resource/Boat_Trip_(film)	bad	1515	18
Company Man	2/16/2001 0:00	http://dbpedia.org/resource/Company_Man_(film)	bad	1516	18
Cupid's Mistake	8/24/2001 0:00	http://dbpedia.org/resource/Cupid's_Mistake	bad	1517	18
Gigli	8/1/2003 0:00	http://dbpedia.org/resource/Gigli	bad	1518	18
Kickin It Old Skool	4/27/2007 0:00	http://dbpedia.org/resource/Kickin'_It_Old_Skool	bad	1519	18
Miriam	6/8/2007 0:00	http://dbpedia.org/resource/Miriam_(film)	bad	1520	18
Serving Sara	8/23/2002 0:00	http://dbpedia.org/resource/Serving_Sara	bad	1521	18
Swept Away	10/11/2002 0:00	http://dbpedia.org/resource/Swept_Away_(2002_film)	bad	1522	18
The Apparition	8/24/2012 0:00	http://dbpedia.org/resource/The_Apparition	bad	1523	18
The Beastmaster	8/20/1982 0:00	http://dbpedia.org/resource/The_Beastmaster	bad	1524	18
The Wash	11/14/2001 0:00	http://dbpedia.org/resource/The_Wash_(film)	bad	1525	18
Turn It Up	9/6/2000 0:00	http://dbpedia.org/resource/Turn_It_Up_(film)	bad	1526	18
Ultraviolet	3/3/2006 0:00	http://dbpedia.org/resource/Ultraviolet_(film)	bad	1527	18
Valentine	2/2/2001 0:00	http://dbpedia.org/resource/Valentine_(film)	bad	1528	18
Vampires Suck	8/18/2010 0:00	http://dbpedia.org/resource/Vampires_Suck	bad	1529	18
All About Steve	9/4/2009 0:00	http://dbpedia.org/resource/All_About_Steve	bad	1530	17
All's Faire in Love	10/28/2011 0:00	http://dbpedia.org/resource/All's_Faire_in_Love	bad	1531	17
Bless the Child	8/11/2000 0:00	http://dbpedia.org/resource/Bless_the_Child	bad	1532	17
Delta Farce	5/11/2007 0:00	http://dbpedia.org/resource/Delta_Farce	bad	1533	17
Extreme Ops	11/27/2002 0:00	http://dbpedia.org/resource/Extreme_Ops	bad	1534	17
Hudson Hawk	5/24/1991 0:00	http://dbpedia.org/resource/Hudson_Hawk	bad	1535	17
I Hate Valentine's Day	7/3/2009 0:00	http://dbpedia.org/resource/I_Hate_Valentine's_Day	bad	1536	17
Material Girls	8/18/2006 0:00	http://dbpedia.org/resource/Material_Girls	bad	1537	17
Prom Night	4/11/2008 0:00	http://dbpedia.org/resource/Prom_Night_(2008_film)	bad	1538	17
See No Evil	5/19/2006 0:00	http://dbpedia.org/resource/See_No_Evil_(2006_film)	bad	1539	17
Street Fighter: The Legend of Chun-Li	2/27/2009 0:00	http://dbpedia.org/resource/Street_Fighter:_The_Legend_of_Chun-Li	bad	1540	17
The Lodger	1/23/2009 0:00	http://dbpedia.org/resource/The_Lodger_(2009_film)	bad	1541	17
Beverly Hills Cop III	5/25/1994 0:00	http://dbpedia.org/resource/Beverly_Hills_Cop_III	bad	1542	16
Billy Madison	2/10/1995 0:00	http://dbpedia.org/resource/Billy_Madison	bad	1543	16
Deuces Wild	5/3/2001 0:00	http://dbpedia.org/resource/Deuces_Wild	bad	1544	16
Followers	10/13/2000 0:00	http://dbpedia.org/resource/Followers	bad	1545	16
Harlem Nights	11/17/1989 0:00	http://dbpedia.org/resource/Harlem_Nights	bad	1546	16
I Know Who Killed Me	7/27/2007 0:00	http://dbpedia.org/resource/I_Know_Who_Killed_Me	bad	1547	16
Kangaroo Jack	1/17/2003 0:00	http://dbpedia.org/resource/Kangaroo_Jack	bad	1548	16
Lost Souls	10/13/2000 0:00	http://dbpedia.org/resource/Lost_Souls_(film)	bad	1549	16
Showgirls	9/22/1995 0:00	http://dbpedia.org/resource/Showgirls	bad	1550	16
Surfer, Dude	9/5/2008 0:00	http://dbpedia.org/resource/Surfer,_Dude	bad	1551	16
The Darkest Hour	12/25/2011 0:00	http://dbpedia.org/resource/The_Darkest_Hour_(film)	bad	1552	16
The Learning Curve	10/5/2001 0:00	http://dbpedia.org/resource/The_Learning_Curve	bad	1553	16
The Mod Squad	3/26/1999 0:00	http://dbpedia.org/resource/The_Mod_Squad_(film)	bad	1554	16
Urban Legends: Final Cut	9/22/2000 0:00	http://dbpedia.org/resource/Urban_Legends:_Final_Cut	bad	1555	16
8 Heads in a Duffel Bag	4/18/1997 0:00	http://dbpedia.org/resource/8_Heads_in_a_Duffel_Bag	bad	1556	15
Book of Shadows: Blair Witch 2	10/27/2000 0:00	http://dbpedia.org/resource/Book_of_Shadows:_Blair_Witch_2	bad	1557	15
Carpool	8/23/1996 0:00	http://dbpedia.org/resource/Carpool_(film)	bad	1558	15
House of the Dead	10/10/2003 0:00	http://dbpedia.org/resource/House_of_the_Dead_(film)	bad	1559	15
Silent Hill: Revelation 3D	10/26/2012 0:00	http://dbpedia.org/resource/Silent_Hill:_Revelation	bad	1560	15
The Cookout	9/3/2004 0:00	http://dbpedia.org/resource/The_Cookout	bad	1561	15
Tomcats	3/30/2001 0:00	http://dbpedia.org/resource/Tomcats_(film)	bad	1562	15
Dungeons & Dragons	12/8/2000 0:00	http://dbpedia.org/resource/Dungeons_&_Dragons_(film)	bad	1563	14
From Justin to Kelly	6/20/2003 0:00	http://dbpedia.org/resource/From_Justin_to_Kelly	bad	1564	14
Glitter	9/21/2001 0:00	http://dbpedia.org/resource/Glitter_(film)	bad	1565	14
I Woke Up Early the Day I Died	9/3/1999 0:00	http://dbpedia.org/resource/I_Woke_Up_Early_The_Day_I_Died	bad	1566	14
Mixed Nuts	12/21/1994 0:00	http://dbpedia.org/resource/Mixed_Nuts	bad	1567	14
The Keep	12/16/1983 0:00	http://dbpedia.org/resource/The_Keep_(film)	bad	1568	14
The Killing Jar	3/19/2010 0:00	http://dbpedia.org/resource/The_Killing_Jar_(film)	bad	1569	14
The Omega Code	10/15/1999 0:00	http://dbpedia.org/resource/The_Omega_Code	bad	1570	14
What Love Is	3/23/2007 0:00	http://dbpedia.org/resource/What_Love_Is	bad	1571	14
Daddy Day Camp	8/8/2007 0:00	http://dbpedia.org/resource/Daddy_Day_Camp	bad	1572	13
Down to You	1/21/2000 0:00	http://dbpedia.org/resource/Down_to_You	bad	1573	13
Love, Wedding, Marriage	6/3/2011 0:00	http://dbpedia.org/resource/Love,_Wedding,_Marriage	bad	1574	13
Murder-Set-Pieces	1/7/2005 0:00	http://dbpedia.org/resource/Murder-Set-Pieces	bad	1575	13
New Best Friend	4/12/2002 0:00	http://dbpedia.org/resource/New_Best_Friend	bad	1576	13
I Will Follow You Into the Dark	10/11/2013 0:00	http://dbpedia.org/resource/Into_the_Dark_(film)	bad	1577	12
Slackers	2/1/2002 0:00	http://dbpedia.org/resource/Slackers_(film)	bad	1578	12
The Adventures of Pluto Nash	8/16/2002 0:00	http://dbpedia.org/resource/The_Adventures_of_Pluto_Nash	bad	1579	12
The Master of Disguise	8/2/2002 0:00	http://dbpedia.org/resource/The_Master_of_Disguise	bad	1580	12
Zombie! vs. Mardi Gras	4/6/2001 0:00	http://dbpedia.org/resource/Zombie!_vs._Mardi_Gras	bad	1581	12
3 Strikes	3/1/2000 0:00	http://dbpedia.org/resource/3_Strikes_(film)	bad	1582	11
Date Movie	2/17/2006 0:00	http://dbpedia.org/resource/Date_Movie	bad	1583	11
Fading of the Cries	7/8/2011 0:00	http://dbpedia.org/resource/Fading_of_the_Cries	bad	1584	11
King's Ransom	4/22/2005 0:00	http://dbpedia.org/resource/King's_Ransom_(film)	bad	1585	11
Mortal Kombat: Annihilation	11/21/1997 0:00	http://dbpedia.org/resource/Mortal_Kombat:_Annihilation	bad	1586	11
Pinocchio	12/25/2002 0:00	http://dbpedia.org/resource/Pinocchio_(2002_film)	bad	1587	11
The Trouble with Romance	2/27/2009 0:00	http://dbpedia.org/resource/The_Trouble_with_Romance	bad	1588	11
Whipped	9/1/2000 0:00	http://dbpedia.org/resource/Whipped_(film)	bad	1589	10
Bucky Larson: Born to Be a Star	9/9/2011 0:00	http://dbpedia.org/resource/Bucky_Larson:_Born_to_Be_a_Star	bad	1590	9
Meet the Spartans	1/25/2008 0:00	http://dbpedia.org/resource/Meet_the_Spartans	bad	1591	9
Superbabies: Baby Geniuses 2	8/27/2004 0:00	http://dbpedia.org/resource/Superbabies:_Baby_Geniuses_2	bad	1592	9
Jewtopia	9/20/2013 0:00	http://dbpedia.org/resource/Jewtopia_(film)	bad	1593	8
Teen Wolf Too	11/20/1987 0:00	http://dbpedia.org/resource/Teen_Wolf_Too	bad	1594	8
Transylmania	12/4/2009 0:00	http://dbpedia.org/resource/Transylmania	bad	1595	8
Miss March	3/13/2009 0:00	http://dbpedia.org/resource/Miss_March	bad	1596	7
Screwed	5/12/2000 0:00	http://dbpedia.org/resource/Screwed_(2000_film)	bad	1597	7
Two of a Kind	12/16/1983 0:00	http://dbpedia.org/resource/Two_of_a_Kind_(1983_film)	bad	1598	5
